id,label
600,.DIhDrzRizenthphspOnmhnt.DhthdRhtestrzgRUkhlzhcaRmtmI.
601,.SIvinsImmyltlIhtmIizdetDIhtenShnSIAtRektid.
602,.natolDhkWYShnzHAdDhkhmprvrdit.
603,.HIstoRIhnz.AdlIst.pRrHApsfrmepOmEdnrnts.And.inkspiRIhnts.HAvnOtRimakt.inITiNbhthHiddO.inpicUhsphmdhkt.HIcpatIHaRINtUhbAthl.WevDwlrvhnfoRcU.SIslI.titrmhnDhshksAs.
604,.hbhtAmklAdtigitDispEsmyld.
605,.DhvEmlIlytDisphtWInHr.AndHrnIsDAnhmoRhs.WiDhkantRAsbhtWInHrtInis.AnddynespsrefikjenthllishvhtspReShn.mytisrvdhphEnjr.AzhnekslhnshjeSchn.frhmaRThtinmeRi.
606,.DIeRIhnsthkRysfrrmObhnvrfrkRIcrsik?uRIvinsDInjhlz.bikhzbyHAm.gadkREtivHevhnhnrT.
607,.HAfReSHhlshlikiNbYWhzthmgEts.WhzstedIkRyz.frDintelhjhnfoRHed.bhtisebsitivRhDrWIkmOTh.
608,.sr.maRdshkstIinT.
609,.WiTiNkthbyshmDhthlWrkhmeRinIkhnhsmishn.
610,.HIditestitDhgRAzbiNdispiZhsim.DAtWudindevrthtEkhdvelijhvHiz.AvhdintizyrchHelpIhmgEts.
611,.zDemaRniNDhReRIHHildhvIzDRIeRzhndmoR.
612,.DhkAnHAdkhmplItidiztWYlhpbynynhklak.HIHApuRdinhnOphnkeRij.dhkrIthWiTbRenchzhvtRIzhndflwtz.
613,.imijhplIknis.aRpDwbhtOWrm.
614,.HhlithlkRA.bAtinakhlhfREzhzmympRyShnhvDhstREjrHInwmEdizhpeRhnshmDhshprUm.
615,.WyWhzDhshkRhmhnthvDI?Ukrhst.istitUtidhndrDhtUspIsIzevbRedAndWynk.ifcIshskRystbIpRezhntbatIhnblhd.sODhndivinitI.inDhbRedhloN.AndhnDhWynhvDhn.
616,.ynEmnathDrzhnsed.
617,.RhnbAkhmkhshnpRiNDIDhsyzhvDhsiNrsfut.
618,.izHIgYiNtisaRthdElIn?UzDEprhnhmDhkikhpUs.
619,.HISUnfoRsoDhtstildREdrkanhmEWiDInesiseRIfoRkhmrshlshksAs.nathlOfhDhlaRjrtehtoRIOphniN.bhtfoRDhkhmpAktistRIthvlaRjShdIs.
620,.HUUsfItaRyzDhfIthvHaRts.AndhndrmIT.DIevrlAstiNDaRmz.
621,.DhfREzAnddhdE.AndDhsIn.HaRmhnyzdidhkoRd.
622,.tRUvisIizhvimphnitWit.
623,.AtbAt.etDhkhsprstInsimphshnIHofr.mADrzhvIvinslytrphblhkintrst.hndDhfaRlAshntUUnzikWEtDhndhWelfeR.hvHAstrAndrcyld.WrstREnjlImiksthpWiTDhdilhbrEShnz.hvlyjislEtrz.AndAkshnstEt.
624,.mymenpwmhnhtEbhliTeRTiz.
625,.inses.DwluDrhvmycildR.yHAvlhvt.I.hndyHAvgitindIhkRwnT.DhtnhmkhntEkhlWE.
626,.pRApsymDhstEkinHisiSI.
627,.bhtDAchThnwvhlzbRiNwrkhzfrmkApthnilO.
628,.AndDeRfoR.tU?UytrntimIes.sidizinhvWaths.aRAtWhnhshfhloshfrinhstEksmhn.AndtI?UkWIths.OolhfIinsnOthDisinUlilIkanpWict.AndthlHrmoRtIs.Whzolshfitit.ynIch.hndethkEShn.thSIR.inaRdistRos.
629,.ENliSthtitItifRencbAskhthfwrzbhDlYsdiHAdbEdhplYnthkIfhHIZhjidI.Ulhvhl.hvlI?hNpiNsAs.DhfRens.inrtUinvythdDIinWliStUhsOmpr.WicWhzdibIgeDin.DhtnekstiHe.
630,.DhnAtWhzspentinpAkiNAphnRydiNletrz.frTilhpWinatkEksecimp.oRnztAphDAtiNfhnDhnHizfydhns.
631,.hdUenITiN?UWiSmItUbaRlISIsedtRhmhlhslI.
632,.bhlEdIz.AnkhplyhnsWiTDAtsofhshvaR.WicizDeRkAktristi.RanWhnsy.AndDhnAn.bhtmEnWrld.HAstDlInAnijdrwnIhDr.
633,.HImOvd.hnDIzhlIAnisceRkRIt.
634,.inkWoRkRabhnWiTHishspiShnztilpanim.
635,.foRlhtymbIDhHeldhnaRbaRtlIspOk.
636,.SIWhzOlstRInjhnfUmAkRIcr.
637,.HIstUHeldHamtUhtWiTbhHAnzHAzIRhStintUHizmhDrskatij.
638,.DhgOldhnstaRvtinshstilhvhtaphvDhcRI.AndglitrdDhshmSyn.
639,.semhnhvimHweDh.AzmEkhpDrItEnr.AndHANrzanDhvDhpEtRhn.mEdiklasDAzlyteRhskhnsUmht.WiDwtkOfikEShn.
640,.AndOyHAvgROmsrRI.AndstRoNshns.ed.yfiNTigatHizWild.hstilRinUbhlfIR.
641,.aRImEnrWOnfrmenIwrs.bhthmhshtnwhzepIfoRilefDhcEmrz.ydpRAjrlIbRamyselfthlhphtDhmAtr.hndhmhDrlyt.
642,.oldlOlzhfyndfelO.bhtHoRjeltDhsinsmisizRajrzHAdrAkshdin.
643,.inDhsthmekShhn.itSudbImynShnbAtbIsOsIEShnhv.AdhsinhnDhmhnEdiNkhmphnIz.inDisEm?iR.bhdaptidRezhUShjUnAthmhslIthDIhfAkt.DAtDIAdhshdmIdrWhzAk?r.AnDAtitIzWhznatiksthnshfoRstEShnzhvbhvWhnfwzhnlyks.AndDhtDhbestfhnAchRizoltsWrIhnveRIhblIsik?oRn.inhstEShnshmintrhdbymIdr.
644,.DAn.DhRIpamlhkhppRhnHIlh.WhzthbIdiklARdhsnatisisthn.hndhvRediSflydWhzDhbIghzofthn.hndhbRitiSthvrnstolDhnIzekhthvcEnrs.
645,.DhloRdWhzdivhnhspwrthtIc.AnsISIR.WetHAmolsOgivhstpwrthsrvhT.hndthdU.lUtU.
646,.DevhzhWeskDhmhstrdsId.hmhmDhsmalhsthfHolsIvs.yzitEmDhpRhpoRShnshvhtRI.hndDhbedzhvDIeRaRnestiNHAditspREchs.DhtEkoRdiznwinOkhn.ofRiNkutekShnzAndDisWItshvsethsfAkShn.tievRIgaRdisphlRhmjunINHitsWEtfrtRhT.
647,.AndhHaskolWIzRhnAnzanpoRd.WotIaDrzanSoR.
648,.DhfRIsidmenklaNtUDeRprIcHwnzAndprvINz.WiTolDIhbshsIAndkrEj.hvtRUdIfendrzhvDeRHhmzAndfyRsydz.
649,.inDhpRezhntE.WIO.WelOWIR.bAtAn.enShfiloshfr.iztiDINcrphtidfrmHinself.AndmyDhkhntemprevIHizSIfot.
650,.mIloshksishvolhs.WicAthkamphk.aRtrv?UoRs.AzDIWrinDhOldhntym.
651,.WykizhmfoRShnhhlkhzhmDhtIl.HItUAdDolthfiRvdeTsmithnhntUhsHaRt.AndWhzHediNdesprIfrDhRef?UjishmdaRk.OvrHANiNbANk.dIfRInndWiDhWIdz.WiDhdRedfhlybHOkShdnatthsrmHim.
652,.DUAvkam.Anddel.AnddelhWhzDhnEnhjInzDo.tUmEkRUzhlIhvDizit.
653,.izityfRenditshtESIhvDhmanstr.DhnhtaRIhsnaRWol.
654,.hDhWyzpolShdhvRen.gREsfrmdabDhfaDrindkIsrOnoRjUsiskRyz.
655,.thgROl.AnddgRl.tigit.olnt.R.AndbIcolfotDhtRI.TAt.Aftrol.izDhmOsthWytfUfiNimhWoR..
656,.onhbenjhnhfaRkWoRWrdhzhnkIphlhvhldigeDr.
657,.DhflEmizDIenhmIhvDhWiN.
658,.ytukDhsizmyAsHr.hndyWIvdhprfesr.dhbykHizlepsWiDIhpEShns.
659,.dETiNkseSIRIplydWiThndifRhns.
660,.U?UfrjidhmInw
661,.hsedhvYsrz.hflAS.hvlyt.
662,.yWhpRIfhthskRyvhmtI?U.AniSAlWI.EkhmthvDem.AzSUlISh.inDhsIkWidbRechstRrs.
663,.AndIHAdidshmpiNstORWeskhmphnhntRI.
664,.indIvHIHAdlukthWEWiThprphshvmatsInit.
665,.?hfiNoR.natIdilitliStI?UcitmytbIitAct.
666,.tismisrsWyRRaphn.AndbidmIkudIin.
667,.AWhltbImycbhthgREtfhlthfydifend.
668,.hnSrRhdlI.izDhtoN.WicinEShnoRpRavDhnzhzpOkhn.izWrDIhDhntRhst.DhlANgudWichzDhnsbulkhnbyhmizrI.izstil.moRWrDIhvhthnchnhshdhz.
669,.IdidnatfEktUvDhWonsanhndhvDhfReSeR.IdidnatkeRfhlDhlithlkathjcildRilhtWAnhbwtinpRAkhldWinDEWrnDhWudzlukiNfhWylztRabris.
670,.tUmIth.DhDinIinzhvDizkaflYt.RecidnhsHAzhnvhnthdhmeNWrjhvkambAt.Wiciz.slEN.
671,.nE.yReDrzTRIld.iztRestiNkevIWyt.DitsImdigilbIonWrdpAf.infiRjhOlvrlIn.hfiNgrIf.
672,.HUmoRvWhzmatrvEldnminsts.
673,.tUDOzdUz?UHAvny?ebiNkold.AndWenIaR.?UWhlbIes.IgrfrslhbrdI.
674,.jAkAmhmstAniNinDhfoRkWoRDhRImtokiNtI?Uvh.hWhznwvRIdUsthshnsbyzpREshz.
675,.y.iNgymhsSO?UmypAtWrgrRl.sedmaRghlot.WefindhbYzztanDhSmhnt.frSIizRAvhdhfhkhltilksplEN.
676,.HIAsrvEsAnd.bhtbwtludhfiNkaphnWoRbs.
677,.tiznOWintr.wDrvdoRz.fakDhtRI.
678,.DhWIknIdkhntinjhnsImhsbIstRENThndhnfoRthfyd.fhndhkhbhlhvHhndrdvOtsinWhntWEoRDh.hDr.sek?uRdfrmDlopeziShn.
679,.HIizDhWhnWiTDhWrstRekrd.
680,.HwvrhmembriNWI?U.toldmI.nEmlIvE?UHAdkhmendhdhmytrtUHyrdisijhnDhnaRnz.DhnDAtIWrzolbzishmEtWiTRezhdnEShntDAtisiZhn.WeteRvemybI.yHOldhtmydUbI.tUHOpolsOAndtibIsynt.AndmEbIolfrDhbAst.
681,.HIHhzmyeskWaRekslhnsImRitrnbRhbhnWiTtignhtI.
682,.ifivrHIWhzhmpeldtikAstsinfhmHimAnthRipAnd.DIinpOlsDhtmUfimWhzDhWiSthbIHrnyt.
683,.bhHok.inbitrdbyDhloshvHizfrstkWoRI.AdbIthmezdobt.ingRrsivtezhWIzhlT.bathbISEkhnkofoRvDIdid.oRdisIvd.
684,.WidotspAntaps.ezhfEvrtsENhmhnstaRthtoRIofhsrz.inDhkEtiNbhtDEdhnwSrRphddUtIbyfrbhlispRrsEts.bhthtmhstikhnfAstDhsaRbhtAkDINAchlIydhl.WhzbeRImhcgithndDhspiniNtops.
685,.HitHAzbidmypRivlIc.titRedDhsWYlhvmInIhlAns.tUjrvhkhsthnzAnstedInhHAbhtshvmoRnEShnzDhdWhn.nyvitDhfynDhplEsidmItipIphl.WeRinWiTrmhkiRtIhvmAnhnWhmhnd.HizHelWoRpReShs.DhthmhmDhmOlydWoRmhnshnDhmanvelIsevhWest.
686,.shmhnhpinhRyg?hlEShnzWrkapifrmI?UtikshdykWIShn.AndDismeTinhvkhnvrZhn.WiDhplatidbyDisEndiShps.fhlidfeldDhHAnhvhpReShn.AndplIdidfrDhRRytshvHImenhtI.
687,.nw.gelIh.phntRydtUhptEnhdgREtinphlhbs.AndhsenDhnsI.OWrDhlyndhvDhcildRhn.bymInzhvDIzdolz.
688,.kysAvhmhndrinhmatizbiznis
689,.WicRIstENmAnHAvhOlIDeRkhnbikShnz.DeRitelhjhns.prkrIj.AndDhmoRlshkoRhvDhnoRT.DhkhzpiRisI.HAdidsIkRithmphnEShn.DhteRtrElfiShls.Dhledislycr.DhbOlislos.DhkoRs.DhlhliSaphsrz.DhpRezhtid.AndDIaRmDI.
690,.AndWhnmoRDhsfoRniN.
691,.izizHaRmhnfy?IseNkUmAchntOdrHhzbhnpRaDhvlIDetikIWhzkhneRIbrdISIWhntkEphtEbhlkavrizedmhsthvDhtsaa.bE?itWhzimmensfrpaphlhWuDhResthvizhnIhns.
692,.Hhmhzt.instimRIUhsfoRSchDhtap.
693,.IchvhsDhslASthshmpaRthvhRAft.
694,.itizpashbhl.DhnEbIhnhphziShnDAntUindikEpshmkoRshvAkShn.
695,.onDhtEbhl.DhntOkhnDAtDhshnthment.hvOlOdiNglhsHasphtAlhtIHAdnatDhnleftbIHynd.studrmaRjp?UtrteNkrd.htDhbathmhvWic.HATHAzstrOprl.pIpt.intUit.DEmytinsImDhfRaTIRhnhnt.hvrRIshvdRAfthvE.
696,.TAk?U.bhtAthlykhtsOWelezDes.
697,.WhnsiNksWynz?iRzHydtRhstokI.
698,.semskRysfhzgivnhfraRsiNzistAnstURIshn.DhtDEkhnapbIputhWEbyrOnefrts.
699,.hhkhnsilIEShntRinDhtUkhmfik.iNWikymhnsizhfekthbyizoRcthmEkbilIv.menhninthkudplAdthvsevhnsizhnsOShljUtizhisrmOnhnEcrhjhvhlhpt.menOghnezEShnshvwmdhtWiTshmspIShshvjhkthvin?UlREShnhmbhDIdinDeRhfiShlsththpyThl.DeRsmhckhmiNhNgOliN.hndhdUlhvtOlk.tiDIemDhDhtelkhzmEnhpevhkEShntRifeftomWhtizDIfekchlkhnhmhkfwlIhvekRhfikt.
700,.AndhDhfrsletryROcUWhzolshnsDhstRASrmbrgEndAnd.bhtymoltgeDrDIydhldRiNiNbIiNitWudsUmthdhnOt.
701,.pOlNkoRWicutIcplEshmiksbitens.
702,.nOmAsrven.olDOlyflitdidsten.hpanDhfotist.br.mimhdrmdI.foRnimbhlfat.khnjhnp.bOvfI.Andlend.AsUndizgiNk.DhplEfWrHIWudbI.bhth.
703,.WIHAvrlithlSRabhlzHIRzelsWeR.hndolfENjkhnapIdhnbyROzWr.
704,.fRhHRAtISAldhzWiTsyntistsedylhthl?UnhvrzbyDhphtAlhkhlboRdnz.DhbYhkhmthDOhTDiNrtU.
705,.Wel.bhtmwshdDhpRinshs.AndSIfildHizphkhtWiTkEks.AndpuHr.On.HevIgOljEnraniznAk.AndbentDwn.AndkistHim
706,.DUhlgOhpthkeDrkhDhbwr.DeRsOWEdwnthDhkoRkhmyWinde.
707,.jantIrdWicshpoRtrdHrfUkhlhjWhz.intrstid.inkathn.
708,.SIWhzjan.yntRyd.nOvrs.ikWhzhviZhnhv.sIrIhzdUZIHUzhnDhfhlkhmkhniN.frfRItigREthlOnInhs.
709,.tRhstiNOphnDhpRaprentRhnthvDhtent.RabhnshvlIHRestfoRfhlThzbrdhnWiThkREcwt.
710,.lhtizDht.thmhlthnRyhdiN.kRytelthskWoRhTDrRitEtivlI.AndHIblUtWyshnDhsilfrWhzhlWichndhdHizbelt.
711,.HeldisHEskWivrdbhtSIWhzpRit.s.yTigidhsthvben.
712,.itWhzWhnhvDhnAsthnsHamiNstoRIzhvdhmotIeldHr.
713,.DishtWhnskhmpwzItanistAndhthWrkiztbIimAjhnhthDhndekRrthv.DAthRiphshnzpIthfhlfANz.DhkWrRstWE.bhnatandrIgzisthNkhndiShnz.hndDAt.infAkt.?uRpRhd?UsiNjUizWrkRhDhdDhkekSrz.
714,.DhkREnhshvDhRAnshmkRys.hshmhvy.indikItsDhs.
715,.WiTmenIkOfhkEShnz.itmoRkhfhkEShnzhshpEcReRkhltudiShnAzbRedhllIkhnt.DhjenhlvU.sfelthbiRythnbyndiNDhtWImhnSudkhnsImOnlIfoRDhbenhfit.hvDemasrz.
716,.IfbIcikhmfhtizicIvdHAnidizhmoRDhsfrcUtisekhnstAnzifA.DEmhstbicIvbymInzhnmiThtsfhtkhmembhmselvUDhgREtikhnanIklofWYshdefht.
717,.imybIhvbithvpYRcIHIRhnDeRvht.mOsthvDisWEsWhzshcdhspRrtpROz.
718,.SIAsthmphlT.I.ydidnbhlIdUkudisWEdHrvbadr.
719,.itnoplEmhsbInatRIlI.EgudplEv.bhtishkseshlWhn.
720,.thDhshpRyzhvol.AndhspeSIhlitempRhkhv.DhWynindikEthbwbathmAniniRlI?UnhfoRmgApT.hfrmfoRthfyfAbhz.AndolDODhswndiNWhzprshviRdWiTkhnti?UhslIfrmoRDhtUHwrz.OvrhkhnsidrbhleR.DhdifRhnshzhvlhvhlWrdinsignefrnh.nakoRsbaniNinDAnIjigRI.tUWetWudbIkspekthd.oDrDhsythvhsitIDhtHAdinteRhs.bykDhsItshmhnAphfIr.
721,.DhWeRiNhvjinhfoRmseDivRIzimpyzhkhnsidhbhldikWIhvthpendhnsAndDEvhnbisetibimakhvsevhcUdt.HRIloRsthnshbhl.
722,.eRIfiNHIizdhnizbidEmDhtDhkhnsrbEShnhvenrjI.DhkhntRekShnhstEs.DIintemshphkEShnhvkhlscr.
723,.?UsI.lhviNshmWhnhzyluv?UmEksDhHOlbold.difRhNt.
724,.DhtrmzhvREshnpIsrkamhntrmzWiTpal.AndaRnwpRrtIWelnrstud.
725,.slydWIcEnjiNgRrkoRs.SIfrsthstRhkrmEnsEl.AndhnoRnjhfhsOlhfHEpDhnDUvmhnshvHrHynzmhn.sUnkeRIdnafiNbhtHrtUtapsDEOlz.RighntRIninjeb.
726,.brekiNDiShnAndDishns.DhzmanhsrlIindfalvmoRtDhHAbhtbhbhsisHEShn.DhkandhvabjektRiRsInAtDhmOmhnt.iz.esOsIAdidWiTDhWrd.kApt.rWiThnathtoR?hmhj.hvpriNd.oRWhtevrhDrkeRktrhstik.WimEHAphntURekhknyzAndDhkAptbhvDhmhmh.t.
727,.itizhkstIn?iRzsenscanbrkshnbyd.
728,.pwevr.DhpREshnkIshvgadWil.
729,.bhtHrgRItiNththpshnlEk.WhzmoRDhn?UZhlIHadIAndfrzhn.AndrfIcrzyfinsId.prtikrIpRwdAndpEl.
730,.gUl.kRytIsoflI.hndsthtlI.HUicOzhdHizkwthkRosDhdoRvHizhnmAstrcEmbr.skRyNhphtWhnshdensr.
731,.ysIAkRwdhndWhn.oRrvDhgaRthn.evRIbetIstAndiNstOllhkiNhp.
732,.HIWEd.AtRIWEdhmIdrplEc.ynprsUdevRIlydhvfhnvestigEShnhmAjhnhhlboDhnDE.
733,.nistUmethkRaftIeldr.AniNmasbhkhnWhnWrdhsfaR.inselfinrdUzthnikhmrtUnI.WiDizyglAnshvHizsanz.WicHAdshmTiNlykthfyNzhndDht.hblAnsWic.Az.yWhzaRchnOdhs.WhzWicaRmWiTDhdifynsanDeRstybhDhttU?hNmAn.
734,.onSIRHrIdintilslIpiNdwnthDhlhblUn.AndDIylhndd.lO.hkadmEbrfoRHr.
735,.DhdUzWrsefrjEksHElAndDhshnHAdisprsthmests.AndWhSediNistRonindkliRlytinhfoRhstWenDhtRAvrzRiz?UdzeRjhnI.
736,.bhDhs.ifaRRekiNnyzDhTiN.DIikEShnhvhtspRIvIhs.igsisthnsAndbrcUhvWicaRRekh.Azit.foRmz.paRthv.mykspiRIts.bydefhniShn.pRekhgniShnWhlbIWrnhvDhmaRkspyWicmyikspiRIhnsezsiNghldwt.frmDhResthvDhWrld.
737,.DEjUDeRsoRds.HAdDeRfEsizhnDhflApshvDeRklOks.trnbAkhnsUnkEmhfhnthDhvit.aRtI.HlednatetdangitiNsANksthgatWiDhRiskEk.frmDhzlhdEShsmhn.
738,.DhHeRWhzhbRwn?aRnhnHhndwnhnHrnekhnsyvhllIdbREnz.
739,.on?hDrHind.WeRnatRIgaRdDhmsOtrbhldhnhstshspeR.
740,.Hw.izhtlhmolE.sedmatmhzelditeniSant.DAtDhvIkhmpthbReghlONspOkhd?Uez.lUIz.
741,.?es.olhmambyhmself.bhsrtijAsprbIhmhtlIAnWIkiNpkiRIhflIdhDIhDrzthstaprlApiN.HIdidnwtRUlIpansI.
742,.AndWht.demhnstREShndI?Uofr.AstsrvhdAktEgRrlI.DAtitWhmaHAph.
743,.ynOzaRn.izinbetrWoRdrDhnenIhDrWiThntenmylzhvhs.AnAzbhDhkichn.HIAditsmyliN.yObilIveRzWhninDhkiNdimthbIdit.
744,.HIRfRentEkit.IkRestinhDhpaRrsHAnd.
745,.HIkRididhfyrhngRakbAkhdRisceR.
746,.bizizEffoRDhlboREhvDhdRIhnijiz.sEvrIWhzplENhvlutidys.
747,.HAdhlhthvlynHwp.hndDhplEsWhznhntUfRIfrhlloNkAst.bhtHIWhzimpEShnthdRapizfyzigenWhnDhspatWrDhbikTiSWhzpItiN.
748,.DhmhnhtylhkthmytEbhlyWhzhWeRDshmhnHAmbRhmhjhmhlykEprz.
749,.Dhtinat.shpalzDhtydispeRijDhgeftrWic?IphzAs.noDAtyWudiskrj?UfrmAkshsyziNAtyOmIgzoRcHU.sOthfiNkhvet.AndsOtI?Uzid.AsURendrikhndUsivtIRhprmhnhngud.
750,.WyWItibIdivydid.
751,.AzimAtrfAktIkudnatsedsOmsfRhncrdbyDhsyndoR.
752,.tRlIshchHoRsWidbIWrTmhchnatiNHimTReR.
753,.shckhnshmShnhsfulsUDhWImhnizmElIhnshdhnthltUDeRrk.itizhmInstUDrkhntUnhtlEph.AndDhTthkhnshmpShntrktitUDhROdkhmfhthmfulhshvlyf.
754,.Hw.IsElzDAtsIntUWhndrinSRImtiltmenhnz.sE.izDiSoRWeRystAndI.hmITildhStukhl.oRaR?IHid.AndbetrDhtDeRbyWEtsendWenghsAzHItekOvRitleSiNsIhvWhtIAthns.
755,.bIfoRDhmpletDhstROlrAndHiztRIshnz.kAphshnteRhfyd.
756,.hnwDrAndfaRmoRhnfoRkhntUIzhnDhnDhdilhvrIhvhpeRhvhmpoRdrdglhdz.hndpeldHAstrAfDhstym.tisIkininrb?UWiThpaRshnhjhbshmhcpwrAndDekthvhtI.in?ifeRshvDhshvhmhnt.
757,.DhWyntidsrthlIbRiN.AkthkhlrthDhskWyRscIks.
758,.yTOlhvgithfoRtet.AndHIROt.EnkiNizfRynsAndikyniNkezITedbUkhlskInWifEl.And.ot.thfil.
759,.WhthmkhmhnDenzhvDhkEm.AndizifkhlbeRHAddinhshniNAthdoRfrDhprphshvkEkhNimselfaka.hphkhnprsEShn.HIentrdisinizDhkiNHAdpRinwnsthznEmthDhSUkoRtIz.
760,.HOllIDAtmhn.AndsrdDhtRI.
761,.WhtSOWIdUWiTDhminghzhtDhdoR.DEkwnseks.AndDisiNrzizgudHiznhTiN.
762,.DhpiRIhnvhzHaRdlIifhtol.rlIhDhmDAthvaRstoRIWenhdisp?UpthnsriNDhRythvpaprtI.inhpEd.natOlikozEfbiRshndbidrkantesthndDhlejhslEDhvbadIhvDhkalhnI.bhtWIzOltidinhnhmpoRthn.mhDhvhkEShnDhnvDhfREnWrkitself.avDhlhjhslIcr.
763,.HIzoRjhnWhzmolf.yjuv.AndkitsiniThkhnsId.HaRtlitibITothv.AzlyklItUrwzopeziShn.
764,.rHeRhstilykflAks.AndrbyzrjhslykhbEbIz.AndSIHAzDhsEmfRIfRrkhlzanrlithlnOz.AntokshbhkWyNbAktrbenDhvA.
765,.yellenOlythkReditshfiShnthkhprDhbabristAf.AndkasEAtmyDIlz.AjhmptintUhkyRhj.
766,.ilnevrdightAthvDIAstrWybRI.
767,.fistUsHAndRestthlesthpanDhtapRhmDhvhlAtrAndsphlIDhtRUkEmtHim.
768,.DhniRsrkhlEthdWiThRipedhtIhlyknhn.dRiNhtpRagResitkhmbhlevRIvrydhvkhkhtRI.dizyr.AndWyldAndbiShn.
769,.HIWhzhspmendid.ikeRhvhbY.polhndstREthzhghNnpyntRI.WiDHAmshmHed.AndstoRmIgREyzdIplIset.hndrisIRIhspRw.
770,.DhRektrdidnatAstfrhkAtikizhmtiHIRDhleshnfRam.
771,.WenkolbhfoR.ytOldHwHEsthlIytRApmyfwrz.oRbREtoffrmiNgEd.
772,.lukslOslIhtWyf.
773,.hnkudHaRdlIHepfRenIhpanshdRydDE.
774,.DhtDhjenhdistiNkShniznhthmethkwnthbIODhlikt.
775,.DhfAsIlhvDhn?UplAnhs.aROlIinjhsithlos.bIgizDEiksivhdhfEzhDhHUmhnynd.icfrfE.WytlIDhfrstsencRIshvDhkRiSh.?URht.AndDisnaOlIeksEt.inoOnbE.
776,.DhstaphtkWInstHwn.DhtIthspAsijhvDhmrsE.WiTniNzDhtHInOtiddimlITUvizgROiNinpEShns.
777,.veRImhthvsklOhndiskhmfhthWhlbIinjUdbifoRDhlhstRiNkht.hDhlhspItemshvbikineRIdIshnsIzpithE.
778,.HItRytifiNkHwhtkudbI.
779,.tAbIAvDhRiTnemfrtenrtev?IRzAndWhz.AzSrvit.ikspResid.WhnhvDhsAmlI.
780,.WaphnbhsklAkWenAtlEtDEWrleftrDeROmdhfyshz.
781,.DIAvspOkhnhvprlzRicShndludiZoRIhnt?UdI.hb?UtIDhtSOnWiT.dIp.AndDivh.tints.hbRytkhmplepShn.yzDizesiNintenshvEbOThvdepT.AndglO.AndHeRolRedIhvDhdIp.glosIbRwn.AnddWits.enAftrD?RzWiTbImiRlIhten.tUblAk.
782,.venis.
783,.bIRst.tISmIsOthpoRwpkRAtithd.hsDwthst.gut.
784,.inhkhmIUnzHIshvDhlishnkhvcrDIspyntizhpRezhnfwndhmanDhlOhnitvkas.
785,.itezokIpydmhDrhloNtym.tifydhvDhSatDIgzAkSEd.rHrnUbanit.
786,.hpanDAshtmedAmgEnttrnHryzlANWiSiNDItoRdhDhkamt.hbzrviN
787,.yAdnatAstem.RItRhplydWiThWukDhtmytimply.DhtSIWhzWhnhvDOzjitrmhndhWuthlbydIz.?UfrstmIdAprhnmynd.AndDenkhpeldhDrztUmEkhvdeRz.AndhkWoRdins.biTHrs.
788,.HIHAdhgudAthty.kuteliNkuzoRIWiDwtWAfiN.WiTsOlrREdifRizWidIRebaRjHEzdHizOShnbhlmAnrz.bhtHIspendHizlyfhtHO.sODhmYiNwthnsINHaRtlIenIWhn.bIkhzI?alWizhdhpybinizmeThnDhsrAnbinbyhtlIstWentik.Aks.WiWicHIWudHAdnUzhnsef.olDE.
789,.HIznathmenfrkhntRIkoRdrz.
790,.WyltWrlWydinigWidIshchspIchzDAtphsklOzzety.stiltrnimyselfthDhkApthn.frDyWenHAfkRhsthmbolbanyWrdzHAdhphnpashvhl.mydhsmysenrditsef.hnsrfrnAndh.
791,.WhDrnathspRidspOlezlybhltiksepShnz.evRIWhnWudigRItDAt.itHAzhbRotmeSrfcRIT.DODhWrdigsAklImmysimhnOvrstEN.t.AnditmysImoRkRekt.thsE.Dhtydez.hpRakshnh.lI.hRepRrzint.hndpReShnz.
792,.AnevrezindIzkEsizDhmInIhlsedzinklhschnHAzstI?UdaRIktUiDhpRAmRileZrhmphnhnshlfythninHAntiN.HIt.IzilIhkWyzrIfekthdanDoRIfikeRkth.
793,.HrmDIzigen.stRenbeRkEtidAndfoRhfyddloiNs.kAmpshzkhprtIz.ynhlIkhmhnEdiNinROviNgrlhvAnz.HAfrizhndHApRethtoRI.
794,.DEviNkrhpRwdbikhzIUbenhWEtiskUlrzhmpiN.
795,.ynstifWhdloNsthdIzedyeSfrhfyt.ytrndhbDhfaRmr.
796,.WrRDrgREtbaRndoRzrtROmWytOphn.AndmenrbizIveR.meniNhHaRnhs.hnDhdisUprhntenDhns.hvmistrgObI.DhWido.hthWysAthlr.DuintrtInzbem.WiDhlEtizstReDhlsthndAsht.
797,.inhmORnt.HIkumIinhkEntizfantsizkhmpAn?hns.AndinDhnEkstmOmhnt.bEWhzolfhtrnbAkiNkeRIhofthpWIzRiDo.fODrRic.HUaRlphnHAndhdolWIzfynkevhsyzRitItWinkrcDAmbAtprpenshtIz.nhnDhstUkudsIvDisWikhdtizyn.thkhm?UnikEtiz.hpRUtitRizolonRAdiShIhpEtIh.AndtrpARmhDAtdizynIintUhfekt.WhzDhWrkhvhm.t
798,.AndHIDizmEd.hvmhDrzbest?aR.AndSIninhnhtHrself.AndevRIbadI.WhnsthgetithWIfrmI.
799,.itswndrdO.DhtshmdrdstREnj.hndolDhmosrvikhzhvizmEnkhndiShn.gRicWoz.
800,.ithksRytiNthsIebIDiNgRoiNzhlfAft.AndigetDhgRAskand.
801,.Dis.ImiN.DElsed.
