id,label
596,.AndWiTAtylId?UhnEmsifDhfRinlI.ySAHuptidRiNkWiT?Ushmtanhnbalolh.
597,.inAkSUWhlfAkt.DeRaRt.dwhs.veRIhsfAktrzDhkhnkringiviNhsDhfiliN.hvgREtroRlesWrmOtnhs.Andshm.brhmimbrdifipt.
598,.Des.nOnalij.AztshDhpAst.iztibItryvdfrmDhfiliNhfrmDhlIrhtI.hlOnd.
599,.ykhnsethWrdhnwtURUmebrTiNz.ynevrhmhmbrdbifoR.shchz.WhtyHAtIfrbRefhsDhsmoRniN.AndikhnHaRdlIbIHOlIHAbht.DAtnEbhlzmItidUDhs.
600,.DIhDrzRizenthdphstOnmhnt.hbhthtWhzjhstrskRUphlzDhcaRmhtmI.
601,.cIvinsINmyldlIhvmizdAtDIhtenShnSIhtRAktid.
602,.namolDhnghlEShnzHAdbikhmphvrtid.
603,.istoRIhnzAtlIst.prHhpsfrmDeROn.ignrhnts.And.inikspiRIhnts.HAvnOtRimakt.enIfiNbithHidblO.inpic?Uhskhnhkt.IcpOtHIHhIiNtUhbAthl.WevelrhndfoRchN.SIflI.ditrminDhsikses.
604,.ObhtAmglAtikitDispEsmOd.
605,.DhvEmWIlykDisbitWInHr.AndHrnIstEnhmoRhs.WiDhkantRAsbitWInHrkInhs.Anddynhs.srAfik.jenthlmhshvhkspReShn.mytHAvsrvdhpEnjr.AzinekshlhnshgjeSchn.frmaRtDhtinmeRI.
606,.DeRIhnsthkRysfrhnObhnprfhkRIcrshpuRIIvinsDIinjhlz.ikhzbyHim.gadkRItidHevhnhnrv.
607,.hfReShHhlsrmlukiNbYWhzthmgEts.WhzstedIgREyz.hndinteliShnfoRHid.mhthsenshdhvRhDrWIkmeT.
608,.sr.maRdsikstInT.
609,.WITiNkDhbyshmDhthWrkrmeRhntWIkhnDhsmishn.
610,.HItitestitDhgRAzpiNdispiZhshn.DAtWudindevrthtEkhdvAnijhvHiz.evhdindizyrthHelpIhmgEts.
611,.HIzDimhniDhmeRIHildhviNzTRIeRzhndmoR.
612,.DhkANHAdkhmplItidHiztoRlhtbynynhklak.HIhvHiRdhndhndOlphnkeRij.dhkrEtitWiTbRenSezhvtRItzhndflwvz.
613,.imichvWIknhs.aRkdwbythWrm.
614,.hlithlkRAt.DAtinDhpap?hlrfREdizmympReShnhvDhstREnjrHUnwmEdizhpRhntinDhshprRim.
615,.WyWhzDhshkRhmhnthvDI?Ukrhst.insthtUtidhndrDhtUspIsIzhvbRedAndWyn.ifcIshskRystbIpRezhntbaDIhndblhd.sOlhndivinhtI.inDhbRedhlOn.AndinDhWynhlOn.
616,.ynEmynhDrzhnsed.
617,.RhnbAkhnkhshndbRinIDhsyzhvDhsiNrsfut.
618,.izHIgOiNtisaRthdElIn?UzpEpramhNDhkikhpUz.
619,.HIsUnfoRsoDitstilgREtrhkanhmEWudbIneshseRIfoRkhmrShlsikses.nathlOnfoRDhlaRj?rcerhtoRIOphniN.bhtfoRDhkampAkdistRikthvlaRdsitIz.
620,.HUzfItaRAzDhfIthvHaRts.hndhndrmIT.DIevrlAstiNaRmz.
621,.DhfREzAdDhdE.hndDhsIn.HaRmhnyzdindhkoRd.
622,.tRUlIvisIizhvimfhnhtWit.
623,.AtDAt.AphkhvprstInsimplhshtIHwevr.mADrzhvIvinslytrphblhgentrst.hndhfaRlhsintWinzikWEt.DhnDhWelfeR.hpHestrAntrcyld.WrstREnjlImiksthpWiThdilivrEShnz.hvlejhslEtrz.hndAkshvstEt.
624,.mymenpwnhvhtEbhlitDeRfist.
625,.insez.DwmhDrhvmycildn.yHAvlhvtDI.hnyHAvgivinDIhkRwn.DhtnhNkhntEkhWE.
626,.rHApsymDhstEkinAnsrSI.
627,.bhtbhcivDhdavhlzbritiNpwrkOnzfRrmkAptinIlO.
628,.AndDeRfoR.tU?U.ytrntimIhs.sidizinhvWokRhs.HaRAtWhnshfhlozhfrinhstEsnhn.hndtU?UkRitIhs.HhmolhfINhnsnOthDIsinhlrtlIitkaNplhst.AntUHrnmOkRhtIz.WhzolzOfititbynIcUAndejhkEShn.thSiRinaRddiskWrs.
629,.DIiNliSfOthtUdhfRencbAskitshflwRz.hvWucDEHAdmEdhplyntiphlfUviZhntigRIpIRyvhl.hvlI?UNpinses.DhfRAnc.inRitrninvythdDIinliStUhshpr.WicWhztibIgivin.DhneksdE.
630,.DhnytWhzspentinpAkiNAphnRytiNlhtrz.hfilhpWhnatkEkshcHimpWoRnthnstephdwtifWhmiNHizfRenns.
631,.yldUenITiN?UWiSWItUbaRtlISIsedtRhmhlhslI.
632,.DhlEdIz.iNkhmplynsfiTDAtsofDhshvHaR.WicizDeRkaRiktristi.aRhmWhnsht.AndDhmen.bhtHUmDhWrld.HAsthlImAnijd.ranDIhDr.
633,.HImUvd.hnDIzhlIAnHizceRkRIt.
634,.inkWyrdRabhnWiTHizispiShnstilhpanHim.
635,.foRloNtymbIDhHildhnoRbaRtlIspOk.
636,.SIWhzsOstREnjinHUmhnhkRIcr.
637,.HIstilHeldantUitWiTbOvHAnzAzHIRhstintUHizmhDrzkatij.
638,.DhgOldhndstaRhvtinshlWhzstilanDhtaphvDhtRI.hndglitrdinDhshnSyn.
639,.semenIhvDemHwivr.AzmEkeptDeRItEnr.hndHANrzhnhvDhpEtRhn.mEbikasDAzmykeRhskhnsUmhnt.WiDwtkOfhkEShn.
640,.AndDOyHAvgROmsrIn.AndstRoNsinstDen.yTiNkhtgadHizWild.hstilRinUhbhlfiR.
641,.yRImEnDeRhlOnfrmenIwrz.bhtymhsignaezDAtbIfoRilAtDhcEmrz.yHAdgRAjrlIbROmyselfthlukAtDhmAtrhndhnhDrlyt.
642,.OldWelezhfyndfelO.bhpoRhntHilplhshnsmisHizRajrzHAdrAksidin.
643,.inDiskhnekShn.itSudbImenShnDAtD?IhsOsIESUnhv.eDhshn.hnlUmhnEdiNkhmphnIz.inDhsEm?iR.hdaptidRhzhlUShdz?UnAthmhslEtIhfekt.DAtDIAdhsudmIdr.WhzAk?r.AndDAtic?UzWhznatikspensivfoRstEShnzhbhvWhnTwzhnlyts.AndDhtDhbestDhnAnchlRizoltsWrinveRIhblIsik?uRd.AnDhstEShnshliNkrAdbymIdr.
644,.Den.DhRUphvlukhvprhn?Uh.WhztibIdikleRdhznanigzisthn.hndDhbRediSflygWhzDhbIigizolthd.hndhprdhSkhvrrhndstolDhnIzekhthvcEmbrs.
645,.DhloRtWhzgivhnhspwrthtIc.AndtiHIR.letHimolsOgivhstpwrthsrv.AndtidU.lUtU.
646,.nevDhWeshvDhmhstrdsId.hmhnDhsvalhsthvolsIts.HAzhtEnDhpRhpoRShnshvhtRI.AndDhbrdzhvDIeRaRnnestiNititsbREnchz.Dh.EkoRdHiznwinOkhn.ofRiNphtekShn.shndDhsWIts.hnsetisfAkShn.tievRI.rRnispugRhjuniNitsWEfrtRUT.
647,.mAnhvhsolWIzRimEnzanpURdWyDIhDrzanSR.
648,.DhfRIstitmenklhNthDeRpReRIcwnzAndpReRIhvInz.WiTolDIhbsthnhtsIAndkrEj.hvtRUtIfendrzhvDeRHOmzAndfyrsydz.
649,.inDhpRezhtI.WIhWel.hWr.bAtAnd.AnShnDhlozhfr.istibIncivRrntijfrmHinself.AndbyDhkhntemprveIHizSIvTot.
650,.menIloziksizshmoNhs.WicyDhkwnthpaRthv?UWrs.AzDIWr.inDhOldhntym.
651,.lykHizhnfoRchnhlhhlkhzinDhtIl.HItUHAdfeltDhfiRhvdeTsmithnhntUHizHaRt.hndWhzHAdiNdesprlIfrDhRef?Ujishmdak.OvrHiNiNbiNk.dIpfRindWiDWIdz.WrDhdRedfhlyHAvDhHakSudnatdisrndHim.
652,.?UHAvkhm.Andelh.AnddelhWhzDhnEmhjEnstol.tUmEkROzhlIhvizit.
653,.?isityfRenditshiS?UhvDhmanstr.bhtnhtoRIhsnaRWol.
654,.oDhWyzpaShdhvRhn.gREsfrmgadDhfaDrhndpIsfrmaRboRdjIzizkRyst.
655,.thgRRO.AndgROn.tigit.Ondr.AndbItol.TotDhtRI.DAt.Aftro.izDhmOsthvlytfilfiNinDhlod.
656,.onhbenShnhfaRkWoRWrdhzhnpIphlHhthlthgeDr.
657,.Dhflmhs.DIendhmIhvDhWiN.
658,.ytEkDisizmyAsHr.hndylIvdhpRhfesr.tibytHizlipsWiDIimpEShns.
659,.dUTiNksOnSIRIplyidWiThndifRhns.
660,.Wil?UfrgivmInw.
661,.hswndhvlEsiz.hflAS.hvlyt.
662,.yWhnpRIslIDhskRyDhmtU?U.AndHizSAlWIDIhkwnthvDem.ASUlIZr.inDhsIkWidRAchscrz.
663,.AndDHIAdidshmTiNstOleskhmfhmentRI.
664,.indIdHIHAdlukthWEWiThprpRhshvnapsIiNit.
665,.nhTiNoR.natIvinDhRistUWicitmytbIhtAct.
666,.dismisrskWyrRaphndAdbidmIkudIin.
667,.AtWhlpImecbhtimgREfhlthfyndhfRend.
668,.hStrdlI.ifDhthN.WicinEShn.oRpRavhnsHhzspOkhn.izWrDIhventRhst.DhlANgoRdWichzbhnsbOkhnbyhmizrI.iztil.mmoRWrDIhvhtenShnhnsthdiv.
669,.HIdidnatTiN.khvDhWhnsonAndhvDhfRASeR.HIdidnatkeRfolDhlithlkatijcildRinDhtRAnhbwthndpRAthldWenDEWrinDhWudslukiNfrWyldztRobriz.
670,.tUmIt.vDhnInzhvDizkhmflikt.RethdnisHAzinventhDhlANgWithvkamDAt.Wiciz.slAN.
671,.nE.yRADrTRild.distRestiNevRIWyt.DitsImtigilbIonWrdkAf.infiRthOvrlIn.hfiNgrIvhn.
672,.hWrldWhzWotrvEldinmists.
673,.tUDOzdUIz?UHAvny?AbiNkold.AndWen?UaR.?UWhlbIles.IgrfrslevhtI.
674,.jakHAvinstAniNinDhfoRkWoaRDhRUmtokhntIvr.hnWhznwRIdUsthsylhnstbyHezpREsiz.
675,.yTiNk.ymhstSO?UmypAcWrgrl.sedmaRghlot.lAfiNAtDhbYzhstaniSmhnt.frSIHizRADrdifhkhltOksplEm.
676,.HIAsODEsAd.bhtDwtWuldyTiNkHAtbhnWoRs.
677,.HiznwWincr.wthvdoRz.fotDhtRI.
678,.DhWIknIdkhntinShnsIvmhstbIstRiNkThndhndfoRthfyd.hndhkhphlhvHhndrdfOts.inWhnWEoRDhhDr.shk?uRdfrmDhaphziShn.
679,.HIizDhWhnWiTDhWrstRekrd.
680,.HwhvrmembriNWh?U.tOldmI.nEmlIDE?UHAdkhmendidnhmAtrtUhHyrdisiZhnDhnaRz.hndDAt?uHrRizovjhshmEtWiTRezidmEShnzDAdisiZhn.WhtevRemybI.yHOlDitmydUtI.tU?UldolsOAntibIsylhnt.AndmEbIolfrDhbest.
681,.HIHAzmy.eskWaRekslhnsIRitrhndRaphnWhTdignhtI.
682,.ifevrHIWhzimpeldthkAstsinfRhmHimentURipent.DIinphlsDhtmUvdHimWhzDhWiStibIHrnyt.
683,.DhHak.inbitrdbyDhloshvHizfrstkWoRI.AbikhmHezdobd.AndvrsUt.AzhWIzhl.natibISEkhnofWoRhvEdid.oRdisIvd.
684,.WIdwtspentapsezhfEvrtsEinDhmhNkstaRthlrIofhsrz.inDhkEtiNDhDEdinwtSrkDetdUtIbefrvhlisprsUps.bhtAtmhstbIkhnfestDhtsrvrDAkbImAkchlIHydhl.WhzveRImhcgivanDhspimiNtaps.
685,.itHAzbidmypRivliShn.thtRedDhsWelhvminIhlAnz.tUzrvDhkhsthmzHAndshdIHAvhtshvmoRnEShnzWhdWhn.nyv?etthfyndDhplEsidmIdtipIphl.WeRindWiTHUmDhpiRtIhvmAnhnWumhnt.HizHeldmoRpReShs.DhthmhNDhmhlydoRmhnsinDhmwnvAlIzhvDhWest.
686,.shmhnhpInhlReg?hlEShnzWrkapifrmIItikshdyhklEShn.hndDismefhdhvkhnvrZhn.WhzhplodidbyDhsEnbiShps.HUudfeldDhHAndhvhpReShn.AndplItidfrDhRytshvHImAnhtI.
687,.nwt.gitl?h.khndtRyvtUhtEnhdgREt.inshlhns.AndhsenDhmsI.OvrDhmyndthvDhcildRhn.bymInzhvDIzdols.
688,.pysEAfrnWhndriNhmatDisbiznhs.
689,.DhfRIstEtmenHAdOnlIDeRkhnvikShnz.DeRindtelhjhns.DeRkrEj.AndDhmoRhlshkoRthvDhnoRT.DhkhnspiRhsIp.HAditsIkrkamDhnEShn.DhteRhtWoIOlfiShlz.DhledislEcr.DhbOldislos.DhkoRts.DhtlhliShtofhsrs..DhpRezithnt.AndDIaRmI.
690,.AnddWhnmoRDhsoRniN.
691,.bisizHaRmhnToHIsANtUmhcAndtOldrHAzbhnpRavhtlIDhtifHIWhzhkhneRIbrdSISuWantkHIphtEbhlkhvrhRizAdmOsthDhtyhm.bhtHIWhzhnmenslIpap?hlIWiDhResthdHizhlhnIhns.
692,.omhs.instinlINRisfoRsthdDhtap.
693,.IcivhsizlASthshmpaRthDhRAft.
694,.itizpashbhl.DhtymEbIinhphziShnDentUindikEtshmkoRshbAkShn.
695,.onDhtEbhl.AndtOkhnDAtDhsenthmhnt.hvOldiNglhSHastphtAlhtIHAdnatbinleftbiHynd.studrmaRdzp?UtrtANkrd.AtDhbathmhvWic.HAdHAstrrprlpIpt.intUit.DEmytAvsInDhfRofDIRhnhnt.hvrRIsivdRAfthv.El.
696,.TANk?U.bhtythntlykutsOWelezDis.
697,.WhnTiNksWhnHiRzHydRhstok?iN.
698,.sinskRystWhzgivinhfraRsInzistAnsthRIzhn.DhtDEkhnatbIputhWEbyROnefrts.
699,.eRikhmsilIEShnbtWInDhtUkhnfikTiNWukWymhns.izhfekthdbyRIzoRtthmEkbilIv.meninintRkudphlythbsevhnsishnsOShld?UdHizhvhsrmOn?UnEcuRaRjhvilhpt.menrkhnAzEShnshfHwndit.WiTshmspIShshbtikthvimIlIREShnhmbhdidinDeRhfiShlstylhntythl.DeRIsmhckhmiNiNgOiN.hndhdIlhvtOkk.tUDIemDhtDhtolkhzmEnhvtAvhkEShntRiffektonWhtizDIhfiktchlkhnhmikvwlIhvDeRkRhfikt.
700,.AndODhfrstletryROt?UWizolsenslhstRASfrmbigindend.bhtynatotsgevrDIydhldRImiNbIiNitWudzsImtidnOt.
701,.kaNkoRdlichnticplEsAnditsDitens.
702,.nOmAtrben.oldOnlyfutdidstend.hpanDhfadistbrT.RimUvShmDI.foRnimbhlTot.khnjhmp.bOTIAndlend.AzsUnizTiNk.DhplEslrHIWudbI.bhty.
703,.WiHAvrlimhSRhNghlzH?rRezelsfWeR.hndolTiNjkhnatbIdambyROzWr.
704,.fRhmRAbiNSeldhzWiTsyntistsenylitlHinhvrsbyDrtbhtAlhkhlgaRdhnz.DhbYHAdkhmtidnOiTiNrtU.
705,.Wel.bhtnwsedDhbRinshs.AndSIfildHizpakhtWiDkEks.AndputHr.On.HevIgOldjEn.randHizmek.Andbentdwn.AndkistHim.
706,.UWulgOwpthgeDrthDhbwr.DeRzOWEdwnthDhkoRtRmyWindO.
707,.jantElrHUWAtshputidHrvUkalijWhz.incrstid.inkathn.
708,.SIWhz?h.antRyd.nOvhs.itWhzhviZhnhv.siRIisdUtIzhndDhtulkhmphnIN.fhTRIlIgREthlOnlInis.
709,.TRhstiNOphnDhpRaprentRhnthvDhtent.RhbhnshdhnlIReStfoRTWiTHizbrdhnWiThgREtcwt.
710,.WhtizDhthmhlthndRyitiN.kRytwtDhskWaRhToRhtEthflI.AndHIblUtWysanDhsOlfrWishlWicHhmitHizbelt.
711,.HelHrzfEskWivrdbhtSIWhzprd.es.yTiNkudmhsthvbin.
712,.itWhzWoRthvDhmAstRhintHaRmiNstoRizhvtUmadIeldr.
713,.DisitWhnskhmpez?UtanrstAndDhtDhWrkiztibIimAjhnhthvindekRrtiv.AthRrpIsenstbIthfhlfANz.inDhkliRhstWE.bhtnathndrigzistiNkhndiShnz.hndDAt.infAkt.?uRpRhdIsiNjUlizWrkRhDrDhnpekcrz.
714,.DhgREtnhshvDhRAnshmkRyst.shnhvgad.indhkEtsnhs.
715,.WiDmenIkWOlfhkEShnz.itmoRkoThkEShnzhsDhpEtReRkhltRhdiShnHAzbRejhlIWIkhnd.DhjenrhlRU.izfeltibIRytAndbyndiNDAtWImhnSudkhnsIimOnlIfoRDhbenhfit.hvDeRmasrz.
716,.ifb?UtukhmfhtizhcIvdd.AnItizhmoRhlhsfrcUthsekhmstAnzIfw.DEmestbhcIdbymInzhndmiTidsDAtkhmenDhmselsrDhgREtikhnamiklohvfWEshdefit.
717,.imybIhbithvpoRtRIHIRindDeRvh.mOsthvHizplEsWhzshc.desphdpROlz.
718,.SIAspimphlshtlI.ydidtbiDI?UkudpRIsWEdHrfaDr.
719,.UrplEmhstbInatmIhlI.iggudplEv.bhtisikseshlhn.
720,.thDhshpRyzhvol.indDhspeShlIhvlitHAmhpROkOp.DhmynimdikEtidhbathmAthniRlI?UnhfoRmdepT.hfrmfoRthfyfAvhmz.AndolDODhswndiNWhzprshviRdWiTkhnten?UhslIfrmoRDhntUHwrz.OvrhkhnsidrhbileRIh.DhdifRhntsizhvlebhlWrinsignifrnh.natkoRspandiNinDhenItigRI.tUWhtWudbIikspektid.OvrDhsythvhsitIDhtHAdbinteRhst.bykDhsItshvhnAmthfIr.
721,.DhWeRiNhv?enIfomzhnivRIzimkyzhkhnsijRhphldigRIhvdipendhnsAndmEvindisHedtibIhmhkhvsevhcid.HRIhlaRhstenshbhl.
722,.AtRITiNHIizdanHizbinEmDhtDhkansrbEShnhvenrjI.DhkhntRAkShnhvspEs.bDIintenshDhkEShnhvkolcr.
723,.?UsIp.lhviNshmWhnHezylhv?UmEkstDhHOldWrlt.difRhnt.
724,.DhtrmzhvgREshnpIsrkamhntrnzhvphl.AndaRnwtfrtiWelhnRRstud.
725,.slydlIcEnjiNHrkoRs.SIfrsth.stRhkHrmEnsEl.AndhnoRdhchfhsOlitHEdDhmUvmhntshvHrHOmzmhn.sUnkeRIdnhTiNbhtHrtUtapsElz.RighntInAndjib.
726,.ekiNmiShnAndDisens.DhznathsseRlIinfolvmoRthDhthHAvht.hvhthsOsEShn.DhkyndhvabjektWIRsIinAtDhmOmhnt.iz.hsOsHIHEdidWiTDhWrd.kAt.rWiThnothtoRIimhjbhprin.oRtWhtevrhDrkeRtUhstik.WImEHAphntURekignyzindDhkApt.hvDhmOmhnt.
727,.itisikstIn?iRz.sensjanbrkshndyd.
728,.Hwevr.DhgREshnpIshvgadWil.
729,.bhtHrgRIdiNthkApthnlik.WhzmoRDhn?UZhlIHadIAndfROzhn.AndHrfIcrzyfAnsId.prtik?rlI.pRwdAndpEl.
730,.WihlkRytHIsolftlI.hndsthtlI.HUicRUhsitHizkwhtRhkRostDhdoRhvHiz?hNmAstrcEmbr.spRANghpitWhnshdAnsr.
731,.ysIhkRwdhndWhnoRrhvDhgoRthn.evRIbhtIstAndiNstinlukiNh.
732,.HIWEd.AndRIWEvDhmIdrplEts.AndprsUdevRIlyndhfinvesthgEShnhmAjhnhWhlbhtolhnvEm.
733,.mistmethkoftIeldr.HAtinatsbukhnWhnWrdhstfaR.HimstelfitrdUsthnUkhmrtnI.WithsyglAthHizsonz.WicHAdshmTiNlykthfynzinit.hglAnsWic.Az.yWhzstaRIShnOths.WhzWrtrnWiTThdhfyAnsandeRstydbhDhtU?hNent.
734,.onS?uHrIdhntilsWIpiNdwnthDhlugUn.AndDIylhnd.lO.DhkathnlEbifoRHr.
735,.DhdUzWrsefrtUiksEl.AndDhshnHAdisprstDhmists.hndWhzSitiNizstRoNindkliRlytinDhfoRhstWinDhtRAvlrzRizUdDeRjrnI.
736,.hDhs.ifyRekiNnyzDhTiN.DIhkEShnhvitspRIvIhsigzisthnsAndvrc?UhvWicyRekiknyzit.foRmz.paRthv.myikspiRIhnts.bydefhniShn.RekhgniShnWhlbIWhnhvDhmaRksbyWicmyikspiRIns.iz.siNghldwt.frmDhResthvDhWrld.
737,.DEjUDrsoRts.HiDeRfEsizinDhflApshvDeRklOks.trndbAkhnsUnkEmidfRhnthDhvitlpaRtI.HUHAdnat?etdhngitiNTANksthgadfrDeRiskEp.rmDOzhlhdEShsmhn.
738,.DhHeRWhzhvbRwn?oRnhndHhNdwnanHrnekhnsevhllIdbREdz.
739,.onIhDrHAnd.WeRnatRigaRdDhmhsOteRhbhlDhtWImhsthspeR.
740,.HwizitlivylIE.sedmydmizelditeniSont.DAtDevIkhmpthbRyghlOnspOkhv?Uez.lUIz.
741,.?es.alhlOnbyHimself.hsrthjAsprbIhmhntlIAndWiNkiNppiRIhTlIthDIhDrzthstotDeRlATiN.HIdidnwtRUlIpRansI.
742,.AndWht.demhnstREShnti?Uofr.Ast.srvhdAkEgrlI.DAtitWhlmatHAphm.
743,.ynOzfaRm.izinbetroRdrDhnenIhDrWiThntenmylzhvhs.AndAzWiDhkichn.HIHAdidsmyliN.yObilIvDeRzWhninDhkiNdhmtibItit.
744,.HIRfRentEkit.enItRhsthnDhpaRmrzHAnd.
745,.HIkRitidDhfyRhndRakcbAkhntUHizceR.
746,.DishlEfoRmhbhlEhvvhdvinijiz.slEvrIWhzplEiNWiDlOdhdys.
747,.HIHAdhlhthvlynwt.hndDhplEsWhznhntUfRIfrhloNkAst.bhtHUWizimpEShnthtRhpHizfyzhgenWonDhspatWrDhbigfiSWhzsfIdiN.
748,.DhmOmhDyluktimytEbhlyWhzhWeRDsOWhnHAndbRimijdhmhNmypEprz.
749,.bhdinat.shpOzDhtydispeRidzDhgeftWic?Uphzes.noRDAtyWudiskrd?UfrmAksrsyziNityOnlIgzoRc?U.sOthTiNkhvit.AndsOt?Uzit.AzURendrhkhndUshvtiiROmprmhningud.
750,.WyrWItibIdivydid.
751,.AzhmAtrhfAktIkudnatsedsOmzfRyentrdbyDhsypdoR.
752,.tRUlIshchHoRsWudbIWrTmhchnatiNHimfeR.
753,.shckhnshmShnhzfOlstUDhWImhnizmIlIhnsidenthltUDeRrk.itizhmInzthDeRkhntinhdlEph.AndhthkhmsempShntyRikthtUDhROnkhmfhtAndfuleshlyf.
754,.HO.HIsElzDAtsiNtUWhndrindRImdildmnOz.sE.izDhSuRWeRystAndDIOnlIfilducthghl.oRaRHIHit.AndbAtrdwtDeRhbyWEtsAndWendhstAzHItepOvrhkleSiNsIhvWhtIetDhns.
755,.bIfoRDhmfletDhstROlrhnHizTRIshnz.kAplhshnteRhfyt.
756,.hndhDrAndfaRmoRinpoRthnTRIzhndDhnDhdilivrIhvhpeRhDhmboRdrdglhvz.impeldHestrAtDistym.thsIkhninrb?UWiTIprshnijhvsOmhcpwrAndAktivhtI.inDIhfeRshmDhshdhlmhnt.
757,.DhWyndidsrthlIbRiNbAkDhkhlrthHhskWaRzcIks.
758,.WhtTilhvdithfoRtit.AndHIROt.ANkiNHizfRenzAndikWyniNikhzIsedDplidhkhlskImWifil.And.ot.tifil.
759,.lhtimkhmenDensedDhkiN.AndizifkhldDeRHAdDhmOshniNAtDhdoRfrDhprphshvkEpiNHimself.okoRapbitDhkhmfrsEShn.HIentrdisOnezDhkiNHAdpRnwnstHiznEmthDhtUkoRtiRz.
760,.HOlIDAktWhn.AndshdDhtRI.
761,.WhtSAWIdUWiTDhmiNgOzAtDhdooR.DEkwnsiks.hndDhsiNgrzizgudHiznhTiN.
762,.DhpiRIhdWhzHaRdlIifAtol.rhlIrDhmDAthvaRstoRI.Wenhdisp?UpkhnsriNDhRythvpRaprtIinhpEg.natOnlIkodzEbiRsAndbitrkantestinDhlhjhslEthvbadIhvDhkalhnI.bhtRIzhltidinhnimdpoRthn.mathvDhkEShnhvDhfREmWrkitself.hvDhlejhslEcr.
763,.isoRjhnWhzsmolf.hjrm.hnd.insigniTikhnsId.HaRdlItibITothv.AzlyklItUrwzaphziShnT.
764,.HrHeRstilykflAks.AndrblUyzrjhslykhbEdIz.AndSIHAzDhsEmTRIfRekhlzanrdlithlnOz.hntokshbOkhliNbAktrRbAndhme.
765,.yOphndhlynhvkRedhtshfiShnthkhvrDhbabrIshf.AndkhnsEAtmyHIlz.yjhmtintUhkARij.
766,.ilnevrdightwthvDIAstrWybrI.
767,.fitUTsHAndResttAtlAsthpanDhtapranDhvhlAtrAndspOlIDhtRUTkEmtiHim.
768,.Dhn?Usrk?hlEtidWiTripethtIvhlytnhN.driNhcpRagResitkendhldevRIvryhtivkOkhtRI.dizyr.AndWyldAmbiShn.
769,.HIWhzhspmendidfik?uhvhbY.tolhndstREtezhghnipyntRI.WiDhHAmshmHed.AnddtoRmIgREyztIplIsekt.hndrisiRIhsbRwT.
770,.DhRektrdidnapAskfrhkAtikizhmtiHIRDhleshnfRhm.
771,.WenkoldbifoR.ytOldHwHIsthlIydRoptmyflwrz.oRbREkof.frmhgEm.
772,.luklOslIAvlyf.
773,.WhnkudHaRdlIHOpfrenIhpansOdRydE.
774,.bhtDhjrnOndistiNkShniznathmDAthkwntibIOvhlikt.
775,.DhfAnsIzhvDhn?UplAdhnhss.aROlIinjhstInthThs.bigizDEiksividhfEzhvDhHimhnmyn.WitfRIfEld.WytlItinDhfrstsencRIshDhkRischnt?Rit.AndiznatHOlIekstENkt.inaROnbE.
776,.DhstaphtkWInstHwnd.DhtIdIhspAsijhpDhmrsI.WiTiNzDhtHInOtitdimlITUvHizgROiNimpEShns.
777,.veRImhchvskWolrindiskhmfhtWildbIinjidbIfoRDhlastRiNkht.oRDhlaspRitenshvbik?ineIdIshnsIzphthWEt.
778,.HIcyddtiTiNkHwitkudbI.
779,.tAbIHAdlhvWiTDemfrtenrtWoD?rRzAndWhz.AzSaRlit.ikspResit.WhnhvDhfAmlI.
780,.RaphnWhzglAdWenAtlytDERileftrDeROnthfysiz.
781,.WIHAvspOkhnhvprlzRichndlugZoRIhtb?UtI.hb?UdUDhtSOnWiT.dIp.Andvivid.tins.hbRytkhmplekShn.yzphzesiNintenshtIbOtDhvdepT.hndglO.AndHeRolRedIhvhdIp.glolsIbRwn.AndWic.inAftr?iRzWudbIniRlIhken.thblAk.
782,.vinhs.
783,.diiRist.tIcmIsOthpoRwtgRAnhtU.estwdhst.gut.
784,.inhkhmiRtHizhvDhWhshnkhvcrDispYntizhpRezhntfwndhmhNDilOimithvkhs.
785,.itHAzok?IpydmhDrhloNtym.tifydAdDhSatDIgzAkSEtbhHrnUbanit.
786,.hpanDhsmhtAmdEnttrnHryzlANgWiSiNlItoRdzhDhkampt.hbzrviN.
787,.yHAvnatAstkHim.RITRiplydWiThlukDhtmydimply.DhtSIWhzWhnhvDOztitrmhntWidhlbadIz.UfrsmEdepHronmynd.AndDenhkhmpelthDrz.thmEkhpDeRz.AndhkoRthns.WiTHrs.
788,.HIHAdhgudAphty.kudtelhkudstoRIWuDwtlATiN.WiTselhbREtidfrIzWidHIRebaRtHEDhnHizsOShbhlmAnrz.bhtHIspendHizlyfAtHOm.seldhmgOiNwthndsIinHaRdlIenIWhn.bikhzHIOlWIzHAdhpyvinHizmwThndWhzrwndhdbyhtlIztWentidkAkts.WiTWicHIWudHAvm?UzHimself.oldE.
789,.HIzDnwthmAnfrkhntRIkoRtrz.
790,.WhtWrlWydinikWidIshchspIcezDAtDhsklUzivsedy.stiltrnImyselfthDhkApthn.frDOyWudHAvkReSDhmbuldbhnyWrdzHAdhbinpAshvhl.mydislyksedrditself.hndsrfrmAndh.
791,.WeDrnatDhspRinsphlizlyhbhltiksepShnz.evRIWhnWudhgRIDht.itHAzhbRodmhZrhvtRIT.DODhWrdigzAktlEmysImhnOvrstEtmhnt.AnditmysImoRkRekt.thsE.Dhtyhdiz.hpRakshmhplI.RepRrzht.inpReShnz.
792,.AndevrAzinDIzkEsisDhmInIhlsevhziNkWhschnHAztid?UdeRiktlIWiDhpRymRIleZrimpYmhnshvfythninHhntiN.it.IzlIhkWyzeRIfektHizhnrIfikARktr.
